industry,score,a_weighted_rating,a_visibility,a_spread,a_volume,a_time,a_length,a_score
health-care-physicians,0.312808086330955,0.353603051943461,0.0,0.59,0.153,0.25,0.413793103448276,0.312808086330955
automotive-dealer,0.427031554992622,0.836831852142533,0.0,0.074397013333333,0.07232,0.025974025974026,0.054054054054054,0.427031554992622
automotive-dealer,0.252236356688030,0.476670226592459,0.0,0.3775,0.069042424242424,0.0,0.731707317073171,0.252236356688030
retail-retail-clothing,0.433300867043243,0.294799281948159,0.0,0.88,0.3,0.642857142857143,0.5625,0.433300867043243
automotive-dealer,0.370233850395742,0.413182902295996,0.0,0.375454545454545,0.26030303030303,0.164502164502165,0.754545454545455,0.370233850395742
restaurants-fast-food,0.170875867342378,0.383163004951382,0.0,0.7,0.03,0.142857142857143,0.4,0.170875867342378
health-care-hospitals-&-facilities,0.229963970242595,0.307082459631417,0.0,0.71,0.068,0.261904761904762,0.6,0.229963970242595
automotive-dealer,0.455854084917630,0.580965856355137,0.0,0.272417582417582,0.280909090909091,0.268398268398268,0.828703703703704,0.455854084917630
health-care-hospitals-&-facilities,0.148167875514403,0.951388888888889,0.0,0.0,0.0,0.0,0.0,0.148167875514403
restaurants-fast-food,0.308603201922314,0.34111731802137,0.0,0.7,0.216666666666667,0.214285714285714,0.333333333333333,0.308603201922314
automotive-dealer,0.755625792110350,0.987240422771546,0.0,0.317640449438202,0.476969696969697,0.926406926406926,0.64321608040201,0.755625792110350
retail-retail-other,0.463820700653493,0.254230192647879,0.0,0.88,0.55,0.75,0.419354838709677,0.463820700653493
technology-mobile-provider,0.189776875000000,1.0,0.0,0.5,0.0075,0.0,0.0,0.189776875000000
retail-retail-clothing,0.361638429848491,0.209535865567418,0.0,0.88,0.35,0.607142857142857,0.724137931034483,0.361638429848491
automotive-repair-&-service,0.376734721573721,0.8144937079767,0.0,0.88,0.06,0.357142857142857,0.875,0.376734721573721
health-care-physicians,0.109871411932203,0.0,0.0,0.23653305,0.0075,0.142857142857143,0.0,0.109871411932203
home-services-moving-&-storage,0.403490433720425,0.437547896805532,0.0,0.59,0.25,0.142857142857143,0.7,0.403490433720425
default-default,0.163276186874954,0.284812895772214,0.0,0.5,0.0375,0.035714285714286,0.0,0.163276186874954
health-care-hospitals-&-facilities,0.128778329435203,0.487616351634164,0.0,0.0,0.0,0.0,0.730769230769231,0.128778329435203
home-services-cleaning,0.402572779177335,0.734830138005027,0.0,0.38,0.12,0.035714285714286,0.944444444444444,0.402572779177335
health-care-physicians,0.174401709095115,0.926639323130577,0.0,0.0297825,0.0075,0.035714285714286,0.0,0.174401709095115
real-estate-property-management,0.148203892970814,0.5296,0.0,0.16754424375,0.0075,0.035714285714286,0.5,0.148203892970814
entertainment-live-performance-&-sports,0.401739872343180,0.212423050036105,0.0,0.219724770642202,0.78,1.0,0.102893890675241,0.401739872343180
automotive-dealer,0.319313805073918,0.343043406843707,0.0,0.226923076923077,0.259090909090909,0.424242424242424,0.415807560137457,0.319313805073918
restaurants-restaurants-other,0.255921023809524,1.0,0.0,0.36,0.017254901960784,0.071428571428571,0.0,0.255921023809524
default-default,0.213268528450378,0.324936685691277,0.0,0.88,0.06,0.214285714285714,0.5,0.213268528450378
health-care-hospitals-&-facilities,0.171778269868339,0.460459798613508,0.0,0.048152,0.026,0.047619047619048,0.666666666666667,0.171778269868339
automotive-dealer,0.132118480780014,0.263049875928383,0.0,0.41,0.0032,0.043290043290043,0.75,0.132118480780014
restaurants-fast-food,0.174045519789930,0.171406034726076,0.0,0.7,0.09,0.053571428571429,0.25,0.174045519789930
automotive-rental,0.429116564837204,0.901241188695372,0.0,0.01509878,0.02,0.690476190476191,0.518518518518519,0.429116564837204
restaurants-fast-food,0.386439064290218,0.494381761402048,0.0,0.7,0.256666666666667,0.285714285714286,0.105263157894737,0.386439064290218
health-care-physicians,0.155820626559451,0.302966843502738,0.0,0.37,0.02,0.142857142857143,0.857142857142857,0.155820626559451
automotive-dealer,0.618112486740798,0.924814007012084,0.0,0.38,0.296969696969697,0.181818181818182,0.228571428571429,0.618112486740798
health-care-hospitals-&-facilities,0.206121541633651,0.854207313226761,0.0,0.07,0.016133333333333,0.0,0.352941176470588,0.206121541633651
health-care-hospitals-&-facilities,0.291008063550739,0.686806329306243,0.0,0.71,0.034666666666667,0.047619047619048,0.666666666666667,0.291008063550739
retail-supermarkets,0.104080000000000,0.0,0.0,0.0,0.0,0.0,0.5,0.104080000000000
real-estate-property-management,0.137062204948910,0.266666666666667,0.0,0.1652757,0.02,0.0,0.5,0.137062204948910
retail-special-services,0.147145936010564,0.139915804167869,0.0,0.5,0.0375,0.0,0.5,0.147145936010564
restaurants-fast-food,0.140794366463834,0.222087885418397,0.0,0.3,0.03,0.035714285714286,0.5,0.140794366463834
retail-retail-clothing,0.502214112976795,0.314944734262881,0.0,0.88,0.55,0.892857142857143,0.631578947368421,0.502214112976795
health-care-physicians,0.147893908386731,0.461187772025492,0.0,0.24,0.0075,0.142857142857143,0.25,0.147893908386731
restaurants-fast-food,0.701170597364570,0.740710119836351,0.0,0.39,0.64,1.0,0.698051948051948,0.701170597364570
restaurants-fast-food,0.144042222954682,0.838795366422081,0.0,0.0,0.0,0.0,0.0,0.144042222954682
restaurants-fast-food,0.482267911692234,0.38685377594585,0.0,0.74,0.515,0.464285714285714,0.536231884057971,0.482267911692234
restaurants-fast-food,0.178542640042554,0.353844912862113,0.0,0.4,0.066666666666667,0.178571428571429,0.125,0.178542640042554
automotive-dealer,0.146919804114398,0.756712834608189,0.0,0.38,0.001406060606061,0.0,0.666666666666667,0.146919804114398
automotive-dealer,0.297070046347150,0.365200299828545,0.0,0.2,0.192121212121212,0.095238095238095,0.69811320754717,0.297070046347150
health-care-hospitals-&-facilities,0.181949948438531,0.758494880255448,0.0,0.31,0.012,0.0,0.0,0.181949948438531
technology-mobile-provider,0.394239147108032,0.171571560224343,0.0,0.88,0.575,0.428571428571429,0.702127659574468,0.394239147108032
automotive-dealer,0.421993293528334,0.48138116928325,0.0,0.541666666666667,0.290909090909091,0.077922077922078,0.746478873239437,0.421993293528334
home-services-moving-&-storage,0.617188986802329,0.66259933740003,0.0,0.506666666666667,0.515,1.0,0.238095238095238,0.617188986802329
automotive-repair-&-service,0.287801002887801,0.593226200298643,0.0,0.88,0.06,0.0,0.5,0.287801002887801
health-care-health-care-other,0.184964576089100,0.417860332967637,0.0,0.15,0.09,0.095238095238095,0.2,0.184964576089100
automotive-dealer,0.490602348387198,0.624502494968722,0.0,0.63,0.218181818181818,0.017316017316017,0.69620253164557,0.490602348387198
restaurants-restaurants-other,0.180731247001860,0.291710424194061,0.0,0.68,0.043546666666667,0.0625,0.456521739130435,0.180731247001860
automotive-rental,0.361880242316900,0.602586987328698,0.0,0.642857142857143,0.088666666666667,0.30952380952381,0.857142857142857,0.361880242316900
retail-retail-other,0.121357708333333,0.333333333333333,0.0,0.0,0.0,0.0,1.0,0.121357708333333
automotive-dealer,0.171778506042558,0.450875792610627,0.0,0.67,0.014254545454546,0.008658008658009,0.375,0.171778506042558
hospitality-&-travel-hotel-&-motel,0.492859092868847,0.408029238553965,0.0,0.334691358024691,0.612727272727273,1.0,0.399814471243043,0.492859092868847
automotive-dealer,0.438610847669694,0.42096550487749,0.0,0.490544217687075,0.448181818181818,0.207792207792208,0.861842105263158,0.438610847669694
retail-retail-clothing,0.150482587264427,0.294248137193329,0.0,0.38,0.02,0.071428571428571,0.6,0.150482587264427
automotive-dealer,0.377652329805998,0.403770446113735,0.0,0.286319612590799,0.431818181818182,0.216450216450216,0.354503464203233,0.377652329805998
real-estate-property-management,0.451908581204478,0.832177662271248,0.0,0.2,0.0945,0.107142857142857,0.555555555555556,0.451908581204478
restaurants-fast-food,0.179311825396826,1.0,0.0,0.3,0.006666666666667,0.071428571428571,1.0,0.179311825396826
retail-department-stores,0.226266745048440,0.395900511307289,0.0,0.38,0.102,0.0,0.851063829787234,0.226266745048440
automotive-rental,0.616043524860884,0.572848161450283,0.0,0.688461538461539,0.646666666666667,0.904761904761905,0.76271186440678,0.616043524860884
home-services-moving-&-storage,0.146950732950729,0.213292442081608,0.0,0.49,0.02,0.107142857142857,0.769230769230769,0.146950732950729
beauty-spa,0.186431875000000,1.0,0.0,0.38,0.0075,0.0,0.0,0.186431875000000
restaurants-fast-food,0.299863124446410,0.26265094921132,0.0,0.493333333333333,0.285,0.142857142857143,0.294117647058824,0.299863124446410
automotive-dealer,0.371901331111950,0.386665625247216,0.0,0.59,0.223939393939394,0.034632034632035,0.78804347826087,0.371901331111950
restaurants-fast-food,0.161584855165146,0.398457044805322,0.0,0.4,0.03,0.071428571428571,0.4,0.161584855165146
real-estate-property-management,0.411096438240878,0.385741964675364,0.0,0.576923076923077,0.325,0.321428571428572,0.928571428571429,0.411096438240878
restaurants-fine-dining,0.125496792769361,0.414856598467677,0.0,0.0,0.0,0.0,0.944444444444444,0.125496792769361
real-estate-property-management,0.406641069486366,0.792551984877127,0.0,0.156558355,0.153,0.142857142857143,0.857142857142857,0.406641069486366
automotive-dealer,0.468411732413790,0.481794107778461,0.0,0.265924932975871,0.482727272727273,0.835497835497836,0.772058823529412,0.468411732413790
real-estate-property-management,0.580877077104910,0.734157145958541,0.0,0.438571428571429,0.385,0.607142857142857,0.571428571428571,0.580877077104910
automotive-dealer,0.281397518261582,0.839488372237103,0.0,0.38,0.126111111111111,0.035714285714286,1.0,0.281397518261582
health-care-hospitals-&-facilities,0.228175363072595,0.879326242003951,0.0,0.047242,0.034,0.285714285714286,0.0,0.228175363072595
beauty-skin-care,0.394770050885550,0.485230601756608,0.0,0.38,0.225,0.071428571428571,0.714285714285714,0.394770050885550
automotive-dealer,0.620032307852270,0.6570692178121,0.0,0.599473684210526,0.632727272727273,0.484848484848485,0.577702702702703,0.620032307852270
health-care-hospitals-&-facilities,0.407260738850051,0.348154557407653,0.0,0.71,0.233333333333333,0.452380952380952,0.526315789473684,0.407260738850051
retail-retail-clothing,0.445468785964347,0.692094813563082,0.0,0.88,0.12,0.214285714285714,0.285714285714286,0.445468785964347
automotive-rental,0.147265367574084,0.887877399471105,0.0,0.0,0.0,0.0,0.5,0.147265367574084
automotive-dealer,0.406513771321006,0.47366151701673,0.0,0.433333333333333,0.295151515151515,0.077922077922078,0.789915966386555,0.406513771321006
health-care-physicians,0.180891076166187,0.94,0.0,0.23653305,0.0075,0.142857142857143,0.0,0.180891076166187
automotive-repair-&-service,0.274407158020185,0.514357603557391,0.0,0.58,0.0875,0.0,0.7,0.274407158020185
technology-mobile-provider,0.348577967274192,0.211299558918183,0.0,0.88,0.25,0.535714285714286,0.727272727272727,0.348577967274192
automotive-dealer,0.688484045664222,0.754921886477951,0.0,0.48,0.650909090909091,1.0,0.763575605680869,0.688484045664222
restaurants-fast-food,0.178977057436938,0.243444481295194,0.0,0.7,0.066666666666667,0.178571428571429,0.375,0.178977057436938
health-care-physicians,0.105154166666667,0.0,0.0,0.0,0.0,0.0,1.0,0.105154166666667
retail-retail-other,0.121139635294469,0.327964495805479,0.0,0.0,0.0,0.0,1.0,0.121139635294469
real-estate-property-management,0.533404303762574,0.331336092042199,0.0,0.680909090909091,0.74,1.0,0.858974358974359,0.533404303762574
automotive-dealer,0.811094900655550,0.924198252960047,0.0,0.575634920634921,0.756969696969697,0.666666666666667,0.747217806041336,0.811094900655550
health-care-physicians,0.180153109348075,0.993451865290544,0.0,0.12812206875,0.0075,0.071428571428571,0.0,0.180153109348075
automotive-rental,0.717402443697444,0.7457543642452,0.0,0.695625,0.713333333333333,0.928571428571429,0.764044943820225,0.717402443697444
automotive-rental,0.626218278596564,0.911661452918157,0.0,0.590909090909091,0.183333333333333,0.166666666666667,0.545454545454545,0.626218278596564
retail-retail-other,0.623320396761877,0.640347037453634,0.0,0.88,0.4,0.642857142857143,0.6,0.623320396761877
restaurants-fast-food,0.169105719948794,0.145134171600374,0.0,0.71,0.081,0.160714285714286,0.166666666666667,0.169105719948794
financial-services-accounting,0.187135000000000,1.0,0.0,0.3,0.09,0.0,0.0,0.187135000000000
automotive-dealer,0.742796401944286,0.842156199358351,0.0,0.361497797356828,0.714545454545455,1.0,0.727949469884954,0.742796401944286
restaurants-fast-food,0.232079864470026,0.32910079679775,0.0,0.7,0.116666666666667,0.196428571428571,0.4,0.232079864470026
retail-retail-clothing,0.523631353077179,0.281142110098331,0.0,0.74734693877551,0.83,1.0,0.755555555555556,0.523631353077179
retail-retail-other,0.693580253623189,1.0,0.0,0.52,0.445,0.107142857142857,0.043478260869565,0.693580253623189
automotive-dealer,0.340349832433150,0.931955666639696,0.0,0.25,0.048533333333333,0.095238095238095,0.357142857142857,0.340349832433150
automotive-dealer,0.119230848214286,0.0,0.0,0.38,0.1,0.047619047619048,1.0,0.119230848214286
retail-big-box,0.354440306384431,0.494675637618276,0.0,0.5,0.1575,0.607142857142857,0.0,0.354440306384431
technology-mobile-provider,0.144698750000000,0.846938775510204,0.0,0.0,0.0,0.0,0.0,0.144698750000000
restaurants-fast-food,0.118057043650794,0.0,0.0,0.4,0.016666666666667,0.142857142857143,0.0,0.118057043650794
health-care-physicians,0.335257571756571,0.409559913205831,0.0,0.2,0.2,0.25,0.857142857142857,0.335257571756571
automotive-parts,0.106411875000000,0.0,0.0,0.0,0.0,0.0,1.0,0.106411875000000
health-care-physicians,0.152435416666667,1.0,0.0,0.0,0.0,0.0,0.0,0.152435416666667
automotive-dealer,0.427019622547438,0.405222593193777,0.0,0.75,0.157575757575758,0.164502164502165,0.716981132075472,0.427019622547438
retail-big-box,0.176249194833871,0.390694957827517,0.0,0.38,0.0375,0.0,0.8,0.176249194833871
restaurants-fast-food,0.440892440565658,0.411071870510739,0.0,0.7,0.275,0.714285714285714,0.277777777777778,0.440892440565658
automotive-rental,0.560938458936452,0.617490338637758,0.0,0.675,0.4,0.642857142857143,0.5625,0.560938458936452
real-estate-property-management,0.148020347222222,0.915555555555556,0.0,0.0,0.0,0.0,0.5,0.148020347222222
health-care-physicians,0.178700771727291,0.890363920837954,0.0,0.24,0.0075,0.142857142857143,0.153846153846154,0.178700771727291
financial-services-banks,0.189621250000000,1.0,0.0,0.5,0.0075,0.0,0.0,0.189621250000000
real-estate-property-management,0.534362712642638,0.712433874967367,0.0,0.5,0.3,0.214285714285714,0.533333333333333,0.534362712642638
health-care-dentists,0.147351621956911,0.463334142270902,0.0,0.25,0.0075,0.0,1.0,0.147351621956911
default-default,0.542507070696842,0.246770219990793,0.0,0.88,0.88,1.0,0.623931623931624,0.542507070696842
default-default,0.498860845707914,0.584252296368881,0.0,0.5,0.5,0.928571428571429,0.204545454545455,0.498860845707914
restaurants-fast-food,0.157336997919258,0.365873156610499,0.0,0.4,0.03,0.107142857142857,0.125,0.157336997919258
restaurants-fast-food,0.166988555082170,0.24492844581101,0.0,0.7,0.046666666666667,0.107142857142857,0.5,0.166988555082170
automotive-dealer,0.418397757445390,0.464185594849634,0.0,0.476078431372549,0.383333333333333,0.077922077922078,0.588888888888889,0.418397757445390
restaurants-fast-food,0.392937035465738,0.347651895202878,0.0,0.490909090909091,0.275,0.607142857142857,0.210526315789474,0.392937035465738
retail-special-services,0.486989941195988,0.344634718836205,0.0,0.660869565217391,0.55,0.892857142857143,0.75609756097561,0.486989941195988
automotive-repair-&-service,0.549159507429801,0.711144350489967,0.0,0.52,0.32,0.321428571428572,0.666666666666667,0.549159507429801
health-care-physicians,0.165449751987467,0.703529819580368,0.0,0.23826,0.0075,0.142857142857143,0.466666666666667,0.165449751987467
real-estate-property-management,0.652296622538382,0.7752180002575,0.0,0.449189189189189,0.435,0.892857142857143,0.578947368421053,0.652296622538382
restaurants-fast-food,0.353234034705402,0.158207100194028,0.0,0.7,0.55,0.410714285714286,0.525,0.353234034705402
restaurants-fast-food,0.142802953787642,0.135671540107131,0.0,0.7,0.03,0.035714285714286,0.0,0.142802953787642
restaurants-fast-food,0.303365477791242,0.162290024577876,0.0,0.7,0.3,0.267857142857143,0.466666666666667,0.303365477791242
retail-big-box,0.436589900778927,0.334044153880928,0.0,0.88,0.2,0.678571428571429,0.285714285714286,0.436589900778927
health-care-senior-care,0.625667406150201,0.752462297668712,0.0,0.38,0.38,0.857142857142857,0.717948717948718,0.625667406150201
restaurants-fast-food,0.213407266051450,0.496439923401433,0.0,0.4,0.09,0.017857142857143,0.1,0.213407266051450
restaurants-fast-food,0.227417481120538,0.333471880981238,0.0,0.7,0.116666666666667,0.125,0.357142857142857,0.227417481120538
automotive-dealer,0.622874297595982,0.949771099324317,0.0,0.225949367088608,0.222727272727273,0.45021645021645,0.273291925465839,0.622874297595982
health-care-physicians,0.139120084568363,0.383333333333333,0.0,0.23653305,0.0075,0.142857142857143,0.0,0.139120084568363
automotive-dealer,0.183970864174238,0.885488591861355,0.0,0.48,0.005381818181818,0.008658008658009,0.5,0.183970864174238
restaurants-fast-food,0.220244082438410,0.310400307067556,0.0,0.7,0.146666666666667,0.178571428571429,0.333333333333333,0.220244082438410
automotive-dealer,0.293938742016078,0.474996432129401,0.0,0.43,0.133777777777778,0.428571428571429,0.5,0.293938742016078
retail-retail-other,0.388573505196421,0.371670904676855,0.0,0.88,0.225,0.035714285714286,0.866666666666667,0.388573505196421
retail-retail-clothing,0.185484112856875,0.693706046274499,0.0,0.5,0.02,0.071428571428571,0.777777777777778,0.185484112856875
financial-services-banks,0.142527500000000,0.8125,0.0,0.0,0.0,0.0,0.0,0.142527500000000
technology-mobile-provider,0.225881391787008,0.920746896872489,0.0,0.5,0.02,0.0,0.0,0.225881391787008
hospitality-&-travel-hotel-&-motel,0.481103418197679,0.534290561191648,0.0,0.28,0.28,0.761904761904762,0.829694323144105,0.481103418197679
technology-mobile-provider,0.116239375000000,0.0,0.0,0.5,0.0075,0.0,0.0,0.116239375000000
home-services-moving-&-storage,0.149860459765801,0.022073966990015,0.0,0.86,0.0375,0.142857142857143,0.5,0.149860459765801
retail-retail-clothing,0.194409525042427,0.399044592183077,0.0,0.88,0.0375,0.0,0.6,0.194409525042427
automotive-repair-&-service,0.191324419642857,1.0,0.0,0.5,0.0075,0.142857142857143,0.0,0.191324419642857
retail-retail-other,0.249198928571429,1.0,0.0,0.5,0.02,0.214285714285714,0.0,0.249198928571429
retail-retail-clothing,0.449246895391675,0.455558395575504,0.0,0.5,0.325,0.571428571428571,0.190476190476191,0.449246895391675
health-care-physicians,0.504241724465675,0.757529740656045,0.0,0.3,0.145,0.142857142857143,0.333333333333333,0.504241724465675
automotive-dealer,0.774059160003486,0.932555421169115,0.0,0.544567474048443,0.598787878787879,1.0,0.597368421052632,0.774059160003486
hospitality-&-travel-hotel-&-motel,0.448289928013071,0.570224447016347,0.0,0.21,0.21,0.619047619047619,0.401612903225807,0.448289928013071
restaurants-fast-food,0.151522876818266,0.429472773968833,0.0,0.4,0.016666666666667,0.107142857142857,0.0,0.151522876818266
automotive-dealer,0.494922657661086,0.485706234252715,0.0,0.510088495575221,0.595151515151515,0.225108225108225,0.777777777777778,0.494922657661086
real-estate-property-management,0.567909157291886,0.970040808565986,0.0,0.56,0.1575,0.035714285714286,0.5625,0.567909157291886
restaurants-fast-food,0.196849313117578,0.201724100086991,0.0,0.4,0.18,0.142857142857143,0.4,0.196849313117578
health-care-health-care-other,0.377456393040908,0.262811512188225,0.0,0.32,0.32,1.0,0.637982195845697,0.377456393040908
automotive-dealer,0.315212635883790,0.276761956672981,0.0,0.313157894736842,0.23,0.437229437229437,0.668965517241379,0.315212635883790
automotive-dealer,0.211008783700462,0.380006094952497,0.0,0.72,0.048533333333333,0.069264069264069,0.666666666666667,0.211008783700462
restaurants-fast-food,0.376192159719978,0.248495742828267,0.0,0.7,0.3,0.642857142857143,0.315789473684211,0.376192159719978
automotive-dealer,0.114182121416574,0.055069007677389,0.0,0.21,0.0032,0.0,0.8,0.114182121416574
automotive-dealer,0.528760559987614,0.970865093934364,0.0,0.38,0.110981818181818,0.069264069264069,0.617647058823529,0.528760559987614
health-care-physicians,0.187424377715211,1.0,0.0,0.23653305,0.0075,0.142857142857143,0.0,0.187424377715211
health-care-senior-care,0.139379369875145,0.41115769389326,0.0,0.2481875,0.007,0.0,0.8,0.139379369875145
automotive-dealer,0.506160464941230,0.424361257716847,0.0,0.512857142857143,0.503333333333333,0.831168831168831,0.646153846153846,0.506160464941230
technology-mobile-provider,0.320125732022064,0.315822477077746,0.0,0.48,0.25,0.071428571428571,0.611111111111111,0.320125732022064
technology-mobile-provider,0.242784176953296,0.209397195823521,0.0,0.88,0.12,0.035714285714286,0.666666666666667,0.242784176953296
retail-retail-clothing,0.181791565381227,0.431960664076407,0.0,0.38,0.0375,0.071428571428571,0.666666666666667,0.181791565381227
restaurants-fast-food,0.291194908757578,0.141430978880145,0.0,0.7,0.325,0.303571428571429,0.153846153846154,0.291194908757578
real-estate-property-management,0.451496899948414,0.51161101801805,0.0,0.666363636363636,0.305,0.142857142857143,0.448275862068966,0.451496899948414
restaurants-fine-dining,0.132256364381025,0.402097195470594,0.0,0.22,0.001546666666667,0.017857142857143,0.833333333333333,0.132256364381025
health-care-health-care-other,0.143420442928444,0.830009039356002,0.0,0.0,0.0,0.0,0.0,0.143420442928444
restaurants-fast-food,0.136364439662026,0.22909445067204,0.0,0.4,0.016666666666667,0.071428571428571,0.166666666666667,0.136364439662026
automotive-dealer,0.607991465263086,0.793571364597731,0.0,0.360157367668097,0.44,0.350649350649351,0.570125427594071,0.607991465263086
health-care-physicians,0.185382432244507,1.0,0.0,0.23653305,0.0075,0.142857142857143,0.0,0.185382432244507
default-default,0.515189364833322,0.194796990453165,0.0,0.88,0.88,0.964285714285714,0.636363636363636,0.515189364833322
health-care-dentists,0.447394324843119,0.448716611669833,0.0,0.5,0.25,0.607142857142857,0.8,0.447394324843119
home-services-moving-&-storage,0.634648599299609,0.716492000557127,0.0,0.509230769230769,0.515,0.928571428571429,0.476190476190476,0.634648599299609
real-estate-property-management,0.707301279542958,0.982406452465492,0.0,0.418823529411765,0.18,0.642857142857143,0.12,0.707301279542958
retail-big-box,0.580828629433695,0.326106861991331,0.0,0.88,0.88,1.0,0.56,0.580828629433695
automotive-dealer,0.558569045593742,0.823578711337788,0.0,0.298181818181818,0.19969696969697,0.155844155844156,0.788259958071279,0.558569045593742
health-care-physicians,0.147790416666667,1.0,0.0,0.0,0.0,0.0,0.0,0.147790416666667
automotive-rental,0.574945534044484,0.730591424382916,0.0,0.714285714285714,0.233333333333333,0.333333333333333,0.526315789473684,0.574945534044484
health-care-home-care,0.132935714285714,0.0,0.0,0.24,0.06,0.142857142857143,1.0,0.132935714285714
health-care-physicians,0.159204547529883,0.722222222222222,0.0,0.12812206875,0.0075,0.0,0.0,0.159204547529883
retail-retail-other,0.459923630662101,0.335307805363987,0.0,0.676470588235294,0.425,0.821428571428571,0.333333333333333,0.459923630662101
restaurants-restaurants-other,0.434746732942980,0.410425388865718,0.0,0.142676579925651,0.41921568627451,1.0,0.648837209302326,0.434746732942980
automotive-dealer,0.304095443104190,0.476452758284832,0.0,0.270909090909091,0.065471515151515,0.0,0.719298245614035,0.304095443104190
automotive-dealer,0.297034296292878,0.335779018970825,0.0,0.203157894736842,0.196060606060606,0.112554112554113,0.852760736196319,0.297034296292878
real-estate-property-management,0.173484927257134,0.86,0.0,0.16754424375,0.0075,0.035714285714286,1.0,0.173484927257134
automotive-rental,0.475494981688308,0.921908977220407,0.0,0.642857142857143,0.088666666666667,0.214285714285714,0.666666666666667,0.475494981688308
health-care-hospitals-&-facilities,0.119528731314131,0.316330400968665,0.0,0.0,0.0,0.0,0.666666666666667,0.119528731314131
hospitality-&-travel-hotel-&-motel,0.382986228611295,0.428295897345509,0.0,0.494285714285714,0.14,0.092857142857143,0.589473684210526,0.382986228611295
health-care-physicians,0.297587043624027,0.498578497075563,0.0,0.393526779661017,0.104,0.285714285714286,0.4,0.297587043624027
real-estate-property-management,0.331625729033662,0.99309829628988,0.0,0.1612926,0.06,0.214285714285714,0.4,0.331625729033662
health-care-physicians,0.336583209005787,0.490170958018114,0.0,0.179762033898305,0.135,0.178571428571429,0.482758620689655,0.336583209005787
financial-services-banks,0.117934375000000,0.0,0.0,0.5,0.0075,0.0,0.5,0.117934375000000
automotive-rental,0.541665410089444,0.877446200505242,0.0,0.88,0.112,0.214285714285714,0.6,0.541665410089444
health-care-physicians,0.204461746511627,0.404394505465528,0.0,0.59,0.06,0.142857142857143,0.555555555555556,0.204461746511627
automotive-dealer,0.463435757412862,0.297583467692413,0.0,0.718823529411765,0.723636363636364,0.363636363636364,0.643002028397566,0.463435757412862
automotive-dealer,0.128808483101902,0.24258480410751,0.0,0.19,0.057,0.0,0.75,0.128808483101902
default-default,0.237616653291322,0.399097439540047,0.0,0.3,0.0875,0.25,0.6,0.237616653291322
real-estate-property-management,0.617797919205822,0.609574862277621,0.0,0.602857142857143,0.635,0.714285714285714,0.716049382716049,0.617797919205822
technology-mobile-provider,0.448553966321632,0.246618582983804,0.0,0.698148148148148,0.65,0.714285714285714,0.451612903225806,0.448553966321632
restaurants-fast-food,0.186731959407914,0.135425338862263,0.0,0.4,0.18,0.285714285714286,0.2,0.186731959407914
automotive-dealer,0.459839845236686,0.517430436008691,0.0,0.62,0.289393939393939,0.12987012987013,0.859649122807018,0.459839845236686
